Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
404	2:43.59	Gabby Velezis		18	200 FL LCM	SE	Birmingham Swim League	2022 SE BSL Jack Barnacastle Invite	2020-2024 BB
405	2:43.68	Chamelle Abringe		18	200 FL LCM	IE	Tri-city Channel Cats	2022 IE LC Junior Olympics	2020-2024 BB
406	2:43.72	Audrey Repko		18	200 FL LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2020-2024 BB
407	2:43.79	Jazzli Jackson		18	200 FL LCM	PC	Lakeridge Swim Team	2022 PC CARS Intermountain Classic	2020-2024 BB
408	2:44.03	Emma Owen		18	200 FL LCM	MV	Northland United Swim Team	2022 MV EKC Rose Memorial Invitational	2020-2024 BB
409	2:44.71	Libby Livesay		18	200 FL LCM	KY	Highbridge Aquatics	2022 OZ CSP Tideriders 84th Summer Invitational	2020-2024 BB
410	2:44.80	Alexandra Butnariu		18	200 FL LCM	OHO	Greater Columbus Swim Tm Of Oh	2022 OH Tim Meyers LC Senior Champs	2020-2024 BB
411	2:45.00	Morgan Young		18	200 FL LCM	OR	Team Eugene Aquatics-YMCA	2022 OR Arena 11&O LC Championship	2020-2024 BB
412	2:45.02	Leah Fonnotto		18	200 FL LCM	FL	Tampa Elite Aquatics	2022 FL RAFC Summer Solstice	2020-2024 BB
413	2:45.08	Melis Gursoy		18	200 FL LCM	PN	Wave Aquatics	2022 PN CSC 101st Annual Senior Meet	2020-2024 BB
414	2:45.29	Emily Ellsworth		18	200 FL LCM	OHO	Westerville Aquatic Club	2022 OH FAST Flag City Invite	2020-2024 BB
415	2:46.69	Carson White		18	200 FL LCM	IL	Academy Bullets Swim Club	2022 ILOP FMC Spring into Seas	2020-2024 BB
416	2:46.71	Libby Ruff		18	200 FL LCM	OHO	Westerville Aquatic Club	2022 OH FAST Flag City Invite	2020-2024 BB
417	2:47.09	Mia Li		18	200 FL LCM	MD	Eagle Swim Team Inc.	2022 MD Carol Chidester Invite	2020-2024 BB
418	2:47.58	Maci Finder		18	200 FL LCM	KY	Cardinal Aquatics	2022 KY Cardinal Summer Throwdown	2020-2024 BB
419	2:47.92	Izzy Koebele		18	200 FL LCM	ND	AquaStorm	2022 ND AQST Summer Sizzler	2020-2024 BB
420	2:47.93	Asyia Shank		18	200 FL LCM	AK	Midnight Sun Swim Team	2022 LE Holtrey Summer Classic	2020-2024 BB
421	2:47.95	Makenna Engels		18	200 FL LCM	IA	Greater Des Moines YMCA	2022 IA CIA BEAT THE HEAT	2020-2024 BB
422	2:47.98	Olivia Wiebe		18	200 FL LCM	FG	SwimFast	2022 FG SUN IMR-IMX Challenge	2020-2024 BB
423	2:48.14	Teagan Sloan		18	200 FL LCM	MD	Annapolis Swim Club	2022 MD ASC Spring Long Course Meet	2020-2024 BB
424	2:48.47	Abigail Perry		18	200 FL LCM	AM	Seneca Valley Swim Club	2022 AM LC STEEL Fireworks Frenzy	2020-2024 BB
425	2:48.54	Catty Geyer		18	200 FL LCM	OHO	Powel Crosley, Jr. YMCA	2022 OH AP BASH PCY Summer Classic	2020-2024 BB
426	2:48.71	Madi McNearney		18	200 FL LCM	MV	Tsunami Swim Team of K.C.	2022 MV CSC Summer Invite	2020-2024 BB
427	2:48.83	Natalie Neugent		18	200 FL LCM	MV	Wichita Swim Club	2022 MV WAS Summer Sizzler	2020-2024 BB
428	2:48.86	Sidney Morris		18	200 FL LCM	MV	Tsunami Swim Team of K.C.	2022 MV CSC Summer Invite	2020-2024 BB
429	2:49.06	Madry Breazeale		18	200 FL LCM	MN	Aquajets Swim Team	2022 MN AQJT Aquajets Summer Invite	2020-2024 BB
430	2:49.09	Megan Lovasz		18	200 FL LCM	NJ	YMCA of Greater Monmouth County	2022 NJ EEX JS Mace Memorial Summer Sizzle	2020-2024 BB
430	2:49.09	Jenna Halliday		18	200 FL LCM	SE	Bartlett Extreme Swim Team	2022 SE MTAC Spring Invitational	2020-2024 BB
432	2:49.14	Alexia Hoven		18	200 FL LCM	SD	Aberdeen Swim Club	2022 SD Long Course Championship	2020-2024 BB
433	2:49.27	Caroline Parker		18	200 FL LCM	SC	Team Greenville	2022 SC TG Dash and Splash	2020-2024 BB
434	2:49.65	Reagan Shaar		18	200 FL LCM	IN	Riviera Swim Club	2022 IN Senior LCM Championships	2020-2024 BB
435	2:49.69	Olivia Courville		18	200 FL LCM	LA	Crawfish Aquatics	2022 LA Senior LC State Championships	2020-2024 BB
436	2:49.88	McKenna Winzenz		18	200 FL LCM	SN	Chico Aqua-Jets	2022 SN Bill Rose Classic	2020-2024 BB
437	2:50.71	Macy Sanders		18	200 FL LCM	SE	Auburn Aquatics	2022 SE Richard Quick Invitational	2020-2024 BB
438	2:50.73	Brooke Houser		18	200 FL LCM	MI	Michigan Lakeshore Aquatics	2022 IN NASA Summer Invitational	2020-2024 BB
439	2:50.87	Olivia Terrazas		18	200 FL LCM	MA	Keystone Aquatics	2022 MA LCM Silver Champs host	2020-2024 BB
440	2:50.94	Lizzy Broussard		18	200 FL LCM	LA	City Of Lafayette Aquatics	2022 LA Senior LC State Championships	2020-2024 BB
441	2:51.09	Alexis Anderson		18	200 FL LCM	PN	Cascade Swim Club	2022 PN Senior Long Course Champs	2020-2024 BB
442	2:51.16	Kristen Fitch		18	200 FL LCM	PC	Brentwood Seawolves	2022 PC BSW C/B/B+ LCM	2020-2024 BB
443	2:51.22	Megan Chow		18	200 FL LCM	PN	West Coast Aquatics	2022 PN CSC 101st Annual Senior Meet	2020-2024 BB
444	2:51.28	Kendall Lawrence		18	200 FL LCM	SN	Wolverine Aquatics	2022 SN Bill Rose Classic	2020-2024 BB
445	2:51.29	Lauren Berg		18	200 FL LCM	IE	Spokane Waves Aquatic Team	2022 IE LC Junior Olympics	2020-2024 BB
446	2:51.31	Kristina Paegle		18	200 FL LCM	IN	Indiana Swim Club	2022 IN FAST Summer Jam Invitational	2020-2024 BB
447	2:51.40	Isa Makhuli		18	200 FL LCM	NC	Team Charlotte Swimming	2022 FL GCST Summer Open	2020-2024 BB
448	2:51.49	Katie Franco		18	200 FL LCM	CT	Weston Swimming Inc.	2022 CT GRYM May LCM Invite	2020-2024 BB
449	2:51.56	Katie Rink		18	200 FL LCM	AZ	Scottsdale Aquatic Club	2022 AZ MAC Narwhal Invite	2020-2024 BB
450	2:52.14	Justice Glasgow		18	200 FL LCM	MI	Great Lakes Tritons	2022 NC ESSZ Summer Sectionals	2020-2024 BB
451	2:52.21	Ashley Young		18	200 FL LCM	SE	Southeast Tennessee Swimming	2022 GA Rays 14th Stu Hixon Invite	2020-2024 BB
452	2:52.62	Sophia McCalla		18	200 FL LCM	OHO	Milford Area Swim Team	2022 OH Tim Meyers LC Senior Champs	2020-2024 BB
453	2:52.65	Katherine Hudson		18	200 FL LCM	NC	YMCA of Northwest North Carolina Riptyde	2022 SC RAYS 4TH ANNUAL LYNN W	2020-2024 BB
454	2:54.05	Samantha Feild		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA DYNA IMX/IMR Challenge	2020-2024 B
455	2:54.36	Molly Eide		18	200 FL LCM	OHO	Northern KY Clippers Swimming	2022 OH CLPR DAVID WEBB	2020-2024 B
456	2:54.40	Riana Barrett		18	200 FL LCM	CA	Sandpipers Of Nevada	2022 CA John Sullivan Firecracker	2020-2024 B
457	2:54.87	Francesca Coppola		18	200 FL LCM	AD	Schenectady-Saratoga Swim Club	2022 NJ BAC Summer Champs	2020-2024 B
458	2:55.05	Natalie Stafford		18	200 FL LCM	GA	Chattahoochee Gold Swim Club	2022 GA Chattahoochee Gold Spring	2020-2024 B
459	2:55.16	Lauren Fisher		18	200 FL LCM	IA	Ames Cyclone Aquatics Club	2022 IA ACAC Rock the Blocks J	2020-2024 B
460	2:56.08	Chloe Johnson		18	200 FL LCM	MN	Riptide	2022 MN AQJT Aquajets Summer Invite	2020-2024 B
461	2:56.24	Edith Martinez Cantu		18	200 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA NS Jelly Bean Scr	2020-2024 B
462	2:56.25	Hannah Krings		18	200 FL LCM	SE	Unattached	2022 SE BSL Jack Barnacastle Invite	2020-2024 B
463	2:56.28	Sydney Strauss		18	200 FL LCM	NC	Mecklenburg Swim Association	2022 NC QCD Long Course Invite	2020-2024 B
464	2:56.77	Tas Pagonis		18	200 FL LCM	MR	Islanders Aquatics	2022 BKJ Cincinnati Para-Swimming Meet	2020-2024 B
465	2:57.24	Elizabeth D'Aurora		18	200 FL LCM	MD	Chesapeake Bay Aquatic Club	2022 MD Summer Junior Champs LCM	2020-2024 B
466	2:57.67	Faith Larsen		18	200 FL LCM	MN	Foxjets Swim Team	2022 MN UOFM Gopher Open	2020-2024 B
467	2:58.73	Nicole Susie		18	200 FL LCM	AM	Steel City Aquatics	2022 AM LC HD Age Group Open	2020-2024 B
468	2:58.96	Madi Reynolds		18	200 FL LCM	FL	Unattached	2022 FL WFLA Lightning Invitational	2020-2024 B
469	2:59.19	Annalia Jansons		18	200 FL LCM	GA	Chattahoochee Gold Swim Club	2022 SE GPAC Tom Lalor Invitatonal	2020-2024 B
470	2:59.37	Anna Verlander		18	200 FL LCM	GA	Dynamo Swim Club	2022 GA DYNA IMX/IMR Challenge	2020-2024 B
471	2:59.47	Thea Pazdernik		18	200 FL LCM	MI	Grand Rapids Aquatics	2022 MI Calvin Early Bird	2020-2024 B
472	2:59.70	Norah Polonsky		18	200 FL LCM	IL	Cats Aquatic Team	2022 ILOP Wheaton Summer Blast	2020-2024 B
473	2:59.77	Anna Brauer		18	200 FL LCM	MV	COOL Swim Team	2022 MV CSC Summer Invite	2020-2024 B
474	3:01.54	Allison Heaney		18	200 FL LCM	OZ	Flyers Aquatic Swim Team	2022 OZ FAST John Traube Memorial	2020-2024 B
475	3:01.60	Emma Merrick		18	200 FL LCM	LE	SwimStrongsville	2022 LE 53nd FREEDLANDER MEET	2020-2024 B
476	3:01.66	Mckenzie Peurifoy		18	200 FL LCM	NC	Sailfish Aquatics	2022 NC SAIL Summer Splash	2020-2024 B
477	3:01.69	Hannah Gardner		18	200 FL LCM	KY	RACE Aquatics Swim Club	2022 KY Kentucky Aquatics Derby Classic	2020-2024 B
478	3:01.96	Paris Wills		18	200 FL LCM	IL	Bloomington Normal Swim Club	2022 IN BA Early Bird Invitational	2020-2024 B
479	3:02.56	Nicole Fitch		18	200 FL LCM	IL	Kishwaukee YMCA Dekalb County	2022 ILOP HEAT Illinois Open	2020-2024 B
480	3:03.01	Mariam Reyes-Toidze		18	200 FL LCM	MA	Friends Central Aquatics	2022 MA GPAC May Long Course D	2020-2024 B
481	3:03.82	Abby Rosenthal		18	200 FL LCM	IL	NWDupage YMCA / B.R. Ryall S T	2022 ILOP CWAC May Madness	2020-2024 B
482	3:04.02	Ethena Conzemius		18	200 FL LCM	AM	Racer X Aquatics	2022 AM LC MLAC Summer Champs	2020-2024 B
483	3:04.21	Emily Strieker		18	200 FL LCM	IL	Sheridan Swim Team	2022 ILOP SST 28th Annual Fire Meet	2020-2024 B
484	3:04.43	Mary Rylie Davis		18	200 FL LCM	GA	Okefenokee Aquatics Club	2022 GA SEGA Splash	2020-2024 B
485	3:04.79	Kaley Davis		18	200 FL LCM	MS	Biloxi Elite Swim Team	2022 MS Long Course State Championship	2020-2024 B
486	3:05.18	Addi Heck		18	200 FL LCM	OK	Jenks Trojan Swim Club	2022 OK LCM State Championships	2020-2024 B
487	3:05.52	Abby Springer		18	200 FL LCM	CA	Paso Robles Aquatics	2022 CA SMSC Last Chance Arena	2020-2024 B
488	3:05.84	Taylor Cook		18	200 FL LCM	ND	AquaStorm	2022 ND AQST Summer Sizzler	2020-2024 B
489	3:07.45	Michell Acevedo		18	200 FL LCM	IE	Spokane Waves Aquatic Team	2022 IE TRI-CITY OPEN	Slower than B
490	3:07.64	Halle Kuck		18	200 FL LCM	SD	Aberdeen Swim Club	2022 ND AQST Summer Sizzler	Slower than B
491	3:07.68	Alex Knodel		18	200 FL LCM	OHO	Westerville Aquatic Club	2022 OH FAST Flag City Invite	Slower than B
492	3:08.44	Brianna Wesenberg		18	200 FL LCM	WI	Fond Du Lac Swim Club	2022 WI AP FSC End of Summer Meet	Slower than B
493	3:09.10	Madeline Waldt		18	200 FL LCM	MD	Merritt Athletic Swimming	2022 MD ASC Independence Meet	Slower than B
494	3:10.96	Paige Maddox		18	200 FL LCM	IN	Unattached	2022 IN FRST Early Summer Slam	Slower than B
495	3:11.50	Mia Hayward		18	200 FL LCM	WI	Elmbrook Swim Club	2022 WI Blue Devil May Mania	Slower than B
496	3:11.53	Casey So		18	200 FL LCM	PC	South San Francisco Aquatics	2022 PC BAC C/B/A+	Slower than B
497	3:13.21	Julia Everitt		18	200 FL LCM	MD	Y in Central Maryland	2022 MD ASC Spring Long Course Meet	Slower than B
498	3:13.32	Ava Napalan		18	200 FL LCM	PN	Olympic Cascade Aquatics	2022 PN OCA July Jubilee Invitational	Slower than B
499	3:13.34	Anna Moore		18	200 FL LCM	IN	Power Aquatics	2022 IN WTSC Summertime Challenge Inviitational	Slower than B
500	3:14.63	Jenna White		18	200 FL LCM	VA	Coast Guard Blue Dolphins	2022 VA SE District Summer Awards	Slower than B
