Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
189	4:11.05	Jake Karulf		17	400 FR LCM	OHO	Mason Manta Rays	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
190	4:11.14	Andy Zhou		17	400 FR LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
191	4:11.32	Jude Boukarroum	Yes	17	400 FR LCM	CT	Ridgefield Aquatic Club	2023 VA EZ LC Speedo Super Sectional	2020-2024 AAA
192	4:11.40	Michael Hochwalt		17	400 FR LCM	IE	Spokane Waves Aquatic Team	2023 IE Long Course Championships	2020-2024 AAA
193	4:11.42	Jeremy Kelly		17	400 FR LCM	ST	Nitro Swimming	2023 ST TXLA 11&Over End of School Splash	2020-2024 AAA
194	4:11.47	Will Deutmeyer		17	400 FR LCM	IL	St Charles Swim Team	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AAA
195	4:11.62	David Steinbrick		17	400 FR LCM	NE	Bluefish Swim Club	2023 Futures Championships - West Fargo, ND Time Trials	2020-2024 AAA
196	4:11.67	William Carrico		17	400 FR LCM	NE	Phoenix Swimming	2023 ND USA Swimming Speedo Championship Series, Central Zone North Section	2020-2024 AAA
197	4:11.73	Charlie Settle		17	400 FR LCM	OR	Tualatin Hills Swim Club	2023 OR THSC SUMMER CLASSIC	2020-2024 AAA
198	4:11.74	Sam White		17	400 FR LCM	CO	Front Range Barracudas	2023 IA DSMY Trudy Hancock Memorial Invite	2020-2024 AAA
199	4:11.77	Quinn Delaney		17	400 FR LCM	SI	North Coast Aquatics	2023 SI LC Age Group Championships	2020-2024 AAA
200	4:11.83	Theodore Morse		17	400 FR LCM	NE	Commonwealth Swimming	2023 Futures Championships - San Antonio, TX - Cap Reached	2020-2024 AAA
201	4:11.87	Owen Crowns		17	400 FR LCM	NT	Lakeside Aquatic Club	2023 WV 23023 Summer Senior Showdown	2020-2024 AAA
202	4:11.88	Brad Binns		17	400 FR LCM	NT	Rockwall Aquatic Center of Excellence	2023 NT MTRO American Long Course	2020-2024 AAA
203	4:11.96	Jordan Mowad	Yes	17	400 FR LCM	NE	Bluefish Swim Club	2023 NE BGSC New England Senior Championship	2020-2024 AAA
204	4:11.97	Joseph Engle		17	400 FR LCM	MI	Michigan Lakeshore Aquatics	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
205	4:11.98	Will Pestrichelli		17	400 FR LCM	NJ	Greater Somerset County YMCA Storm	2023 NC YMCA Long Course Nationals	2020-2024 AAA
206	4:11.99	Liam Long		17	400 FR LCM	GA	Dynamo Swim Club	2023 Futures - Ocala	2020-2024 AAA
207	4:12.00	Ben Pritchard		17	400 FR LCM	NC	Carolina Aquatic Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
208	4:12.06	Sebastien de Fabrique		17	400 FR LCM	CA	San Clemente Aquatic Team	2023 Futures - Sacramento, CA	2020-2024 AAA
209	4:12.08	Owen Chiles		17	400 FR LCM	IA	Iowa Flyers Swim Club	2023 IA Long Course Championship Meet	2020-2024 AAA
210	4:12.14	Pj Nolan		17	400 FR LCM	IL	Chicago Wolfpack Aquatic Club	2023 WI MAC LC MIDWEST INVITATIONAL	2020-2024 AAA
211	4:12.19	Henry Amar		17	400 FR LCM	MR	Empire Swimming	2023 CT Marlins May Invite	2020-2024 AAA
212	4:12.23	Noah Lang		17	400 FR LCM	AM	Team Pittsburgh Elite Aquatics	2023 NI Eastern Zone Senior Championships	2020-2024 AAA
213	4:12.25	Rory O'Connor		17	400 FR LCM	CT	Chelsea Piers Aquatic Club	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
213	4:12.25	Henry Gibbs		17	400 FR LCM	PC	Palo Alto Stanford Aquatics	2023 CC Arena Grand Challenge	2020-2024 AAA
213	4:12.25	Jack Brown		17	400 FR LCM	GU	Dads Club Swim Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
216	4:12.28	Yassen Eltaranisy	Yes	17	400 FR LCM	LE	Lake Erie Silver Dolphins	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
217	4:12.29	Giuliano Brunetti		17	400 FR LCM	FG	Pompano Beach Piranhas	2023 Futures - Ocala	2020-2024 AAA
218	4:12.32	Connor Carlile		17	400 FR LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
219	4:12.38	Andrew Salladin		17	400 FR LCM	CA	La Mirada Armada	2023 CA Los Angeles Invite	2020-2024 AAA
220	4:12.39	Austin Nelson		17	400 FR LCM	FG	South Florida Aquatic Club	2023 Futures - Ocala	2020-2024 AAA
221	4:12.44	Wyatt Reynolds		17	400 FR LCM	SN	California Gold	2023 SN CA/NV Speedo Sectionals - Roseville	2020-2024 AAA
222	4:12.46	Marcelo Mansur		17	400 FR LCM	FG	Eagle Aquatics	2023 Futures - Ocala	2020-2024 AAA
223	4:12.54	Zachary Pestrikov		17	400 FR LCM	MR	Badger Swim Club,Inc.	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
224	4:12.60	Noah Greer		17	400 FR LCM	SE	City of Mobile Swim Association	2023 SE Southeastern Long Course Championships	2020-2024 AAA
225	4:12.61	Bradley Boyd		17	400 FR LCM	KY	Kentucky Aquatics	2023 MS Southern Zone Senior Championships	2020-2024 AAA
226	4:12.70	Will Heinze		17	400 FR LCM	NJ	Fanwood-Scotch Plains YMCA	2023 NC YMCA Long Course Nationals	2020-2024 AAA
227	4:12.75	Jeremy Flint		17	400 FR LCM	PC	Santa Clara Swim Club	2023 Futures - Sacramento, CA	2020-2024 AAA
228	4:12.76	Martin Perecinsky	Yes	17	400 FR LCM	MR	Long Island Aquatic Club	2023 MR TYR Senior Mets LCM Championship	2020-2024 AAA
228	4:12.76	Christian Castro		17	400 FR LCM	CA	Rose Bowl Aquatics	2023 Futures - Sacramento, CA	2020-2024 AAA
230	4:12.80	Gus Wiggins		17	400 FR LCM	NC	TAC Titans	2023 Futures - Ocala	2020-2024 AAA
231	4:12.82	Elliott Destefani		17	400 FR LCM	PC	Lakeridge Swim Team	2023 PC Long Course Far Western Championships	2020-2024 AAA
231	4:12.82	Cam Craft		17	400 FR LCM	OHO	M.E. Lyons/Anderson Barracudas	2023 Speedo Junior National Championships Time Trials	2020-2024 AAA
233	4:12.87	Evan Harrison		17	400 FR LCM	WI	Schroeder YMCA Swim Team	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AAA
234	4:12.92	Jack Augustus		17	400 FR LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
235	4:12.93	Bryan Manheimer		17	400 FR LCM	MR	Badger Swim Club,Inc.	2023 MR TYR Senior Mets LCM Championship	2020-2024 AAA
236	4:12.94	Philip Thayer		17	400 FR LCM	MR	Empire Swimming	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
237	4:12.96	Nathan Rariden		17	400 FR LCM	GA	Stingrays	2023 GA Speedo Atlanta Classic	2020-2024 AAA
237	4:12.96	Chase Shapiro		17	400 FR LCM	CT	Westport Weston Family Y Water Rat Swim Team	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
237	4:12.96	Isaac Ridge		17	400 FR LCM	UT	Wasatch Front Fish Market	2023 OR THSC SUMMER CLASSIC	2020-2024 AAA
240	4:13.13	Alex Cooper		17	400 FR LCM	LA	Crawfish Aquatics	2023 LA Louisiana Senior Long Course State Championship	2020-2024 AAA
241	4:13.21	Owen Carlsen		17	400 FR LCM	CA	Las Vegas Swim Club	2023 CA SAND John Sullivan Firecracker Invitational	2020-2024 AAA
241	4:13.21	Seth Cannon		17	400 FR LCM	IN	Newburgh Sea Creatures	2023 IN Senior State LCM Championships	2020-2024 AAA
243	4:13.22	Arnas Monkelis	Yes	17	400 FR LCM	FL	West Florida Lightning Aquatic	2023 FL Summer Senior Championships	2020-2024 AAA
244	4:13.26	Kenneth Wills		17	400 FR LCM	IL	Bloomington Normal Swim Club	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AAA
245	4:13.29	Andrew Li		17	400 FR LCM	NC	TAC Titans	2023 NC TAC Titans Triangle Classic	2020-2024 AAA
246	4:13.32	Will Barth		17	400 FR LCM	MN	Blackline Aquatics	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
246	4:13.32	Lance Young		17	400 FR LCM	SE	Huntsville Swim Association	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
248	4:13.35	Campbell McFall		17	400 FR LCM	CT	Indian Valley Family YMCA Breakers	2023 NC YMCA Long Course Nationals	2020-2024 AAA
249	4:13.37	Luke Fava		17	400 FR LCM	MI	Plymouth-Canton Cruisers	2023 OH Central Zone LC East Sectional	2020-2024 AAA
250	4:13.38	Luke Weber	Yes	17	400 FR LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
250	4:13.38	Justin Freeman		17	400 FR LCM	SE	Huntsville Swim Association	2023 SE Southeastern Long Course Championships	2020-2024 AAA
252	4:13.41	Nate Finnegan		17	400 FR LCM	MW	Greater Omaha Aquatics Leopardsharks	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
253	4:13.42	Stephen Russell		17	400 FR LCM	SC	South Carolina Swim Club	2023 SC SCSC June Invitational	2020-2024 AAA
254	4:13.43	Maxwell Kunisaki		17	400 FR LCM	MD	North Baltimore Aquatic Club	2023 MD NBAC Mid-Summer Classic	2020-2024 AAA
255	4:13.44	Hudson Chung		17	400 FR LCM	MR	BGC-N. Westchester Marlins	2023 MR LIAC Speedo LI Challenge	2020-2024 AAA
256	4:13.56	Matt Beehler		17	400 FR LCM	MR	Long Island Aquatic Club	2023 NJ SCAR TYR LC Winter Invite	2020-2024 AAA
257	4:13.58	Vincent Kim		17	400 FR LCM	NJ	Scarlet Aquatics	2023 NJ LC GOLD Championships	2020-2024 AAA
258	4:13.62	Noah Ott		17	400 FR LCM	ST	Alamo Area Aquatic Association	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
259	4:13.66	Evan Witte		17	400 FR LCM	NT	Lakeside Aquatic Club	2023 GU Texas Senior Circuit 2	2020-2024 AAA
260	4:13.72	Jake Gervais		17	400 FR LCM	CT	Charter Oak Aquatic Club	2023 NI Eastern Zone Senior Championships	2020-2024 AAA
261	4:13.73	Hunter Kuenzel		17	400 FR LCM	NJ	YMCA of Greater Monmouth County	2023 NJ EEX JSM Summer Sizzle XXXI	2020-2024 AAA
261	4:13.73	Luke Fender		17	400 FR LCM	MS	Mississippi Makos Swim Team	2023 MS Southern Zone Senior Championships	2020-2024 AAA
263	4:13.75	Liam Aleman		17	400 FR LCM	NC	YMCA of Western North Carolina	2023 NC ESSZ Senior Sectionals	2020-2024 AAA
264	4:13.76	Max Marrujo		17	400 FR LCM	NC	TAC Titans	2023 Futures - Ocala	2020-2024 AAA
265	4:13.84	Ryan Healy		17	400 FR LCM	OK	King Marlin Swim Club	2023 TYR Pro Swim Series Mission Viejo	2020-2024 AAA
266	4:13.98	Garrett Nelson		17	400 FR LCM	SN	DART Swimming	2023 SN Long Course Championships ‘The Bill Rose Classic’	2020-2024 AAA
267	4:14.05	Christopher Zhang		17	400 FR LCM	NC	Life Time North Carolina	2023 SC RAYS Rays of Sunshine	2020-2024 AAA
268	4:14.06	Joseph Sirhan		17	400 FR LCM	CA	Boulder City Henderson Swim Team	2023 NT MTRO American Long Course	2020-2024 AAA
268	4:14.06	Cooper Beebe		17	400 FR LCM	NC	TAC Titans	2023 NC NCS LC SR Champs (STAR2)	2020-2024 AAA
270	4:14.14	Alan Pham		17	400 FR LCM	CC	Clovis Swim Club	2023 Futures - Sacramento, CA	2020-2024 AAA
271	4:14.18	Matheus Feltrin		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 PV LC Open Championships	2020-2024 AAA
271	4:14.18	Noah Benton		17	400 FR LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
273	4:14.23	Ben Campbell		17	400 FR LCM	OHO	Upper Arlington Swim Club	2023 OH Central Zone LC East Sectional	2020-2024 AAA
274	4:14.27	James Bennison		17	400 FR LCM	NC	New Wave Swim Team	2023 NC STAR Long Days of Summer	2020-2024 AAA
275	4:14.29	Mark Jacobi-Krohn		17	400 FR LCM	MN	Edina Swim Club	2023 MN AQJT Summer Spectacular	2020-2024 AAA
276	4:14.43	Josh Fisher		17	400 FR LCM	IA	Ames Cyclone Aquatics Club	2023 MV CSC Summer Invitational	2020-2024 AAA
277	4:14.62	Nick Martin		17	400 FR LCM	NC	SwimMAC Carolina	2023 NC ESSZ Senior Sectionals	2020-2024 AAA
278	4:14.64	Mark Lofye		17	400 FR LCM	SC	Hilton Head Aquatics	2023 SC GAME South Carolina Long Course Senior LSC Championship	2020-2024 AAA
279	4:14.69	Kyle Brushaber		17	400 FR LCM	CO	Mission Aurora Colorado Swimming	2023 OR THSC SUMMER CLASSIC	2020-2024 AAA
280	4:14.71	Grant Ruble		17	400 FR LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
281	4:14.75	Eric Yoo		17	400 FR LCM	NJ	Scarlet Aquatics	2023 NJ LC GOLD Championships	2020-2024 AAA
281	4:14.75	Jp Vanderloo		17	400 FR LCM	PV	Nation's Capital Swim Club	2023 PV NCAP Elite Qualifier	2020-2024 AAA
283	4:14.76	Kalvin Hahn		17	400 FR LCM	MW	Greater Omaha Aquatics Leopardsharks	2023 MV EKC Rose Memorial	2020-2024 AAA
283	4:14.76	Luke Sandberg		17	400 FR LCM	GA	Dynamo Swim Club	2023 SE HSA June Invitational	2020-2024 AAA
285	4:14.77	Matvey Malinovski		17	400 FR LCM	NE	Crimson Aquatics	2023 NE BGSC New England Senior Championship	2020-2024 AAA
286	4:14.84	Charlie Heisig		17	400 FR LCM	NC	SwimMAC Carolina	2023 NC SwimMAC LC Dual Meet	2020-2024 AAA
287	4:14.87	Harper Johnson		17	400 FR LCM	GA	Dynamo Swim Club	2023 SE HSA June Invitational	2020-2024 AAA
288	4:14.93	Alex McMillan		17	400 FR LCM	MR	Badger Swim Club,Inc.	2023 MR TYR Senior Mets LCM Championship	2020-2024 AAA
289	4:14.94	Marvin Johnson	Yes	17	400 FR LCM	SE	McCallie / GPS Aquatics	2023 BAH Bahamas National Swimming Championships	2020-2024 AAA
290	4:14.96	Henry Shoemaker		17	400 FR LCM	FL	Sarasota Tsunami Swim Team	2023 FG Southern Zone South Sectional Championships	2020-2024 AAA
291	4:15.01	Garrett Krattiger		17	400 FR LCM	MT	Helena Lions Swim Team	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
291	4:15.01	Kaden Alarcon		17	400 FR LCM	ST	Texas Gold	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
293	4:15.03	George Goins		17	400 FR LCM	SE	McCallie / GPS Aquatics	2023 NC ESSZ Senior Sectionals	2020-2024 AAA
294	4:15.07	Samuel Wen		17	400 FR LCM	GU	Swim Houston Aquatics Center	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
295	4:15.09	Jack Schardt		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
296	4:15.11	Casey Aten		17	400 FR LCM	FL	Sarasota Sharks	2023 FL Sarasota Shark Open	2020-2024 AAA
297	4:15.17	Cameron Frazier		17	400 FR LCM	OHO	Westerville Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
298	4:15.24	Jackson Hill		17	400 FR LCM	SE	Nashville Aquatic Club	2023 WV 23023 Summer Senior Showdown	2020-2024 AAA
298	4:15.24	Matthew Gramlich		17	400 FR LCM	CO	Team Vortex	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
300	4:15.26	Luke McCarthy		17	400 FR LCM	NC	East Carolina Aquatics	2023 NC EAC Independence Day Invitational	2020-2024 AAA
301	4:15.37	Eli Bates		17	400 FR LCM	GA	Athens Bulldog Swim Club	2023 GA Long Course Senior State	2020-2024 AAA
302	4:15.42	Preston Smith		17	400 FR LCM	MI	Greater Kalamazoo Crocs	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
302	4:15.42	Colin Cammack		17	400 FR LCM	IN	Carmel Swim Club	2023 IN Senior State LCM Championships	2020-2024 AAA
304	4:15.44	Matthew Lee		17	400 FR LCM	CA	SOCAL Aquatics Association	2023 CA Los Angeles Invite	2020-2024 AAA
305	4:15.51	Owen Lever		17	400 FR LCM	MA	Central Bucks Swim Team	2023 MA Long Course Senior Championships	2020-2024 AAA
306	4:15.52	Frankie Prekop		17	400 FR LCM	NJ	Scarlet Aquatics	2023 NJ SCAR Summer Luau	2020-2024 AAA
307	4:15.58	Andrew McEachern		17	400 FR LCM	NT	Texas Ford Aquatics	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2020-2024 AAA
308	4:15.61	Griffin Craig		17	400 FR LCM	OK	Bartlesville Splash Club	2023 MV EKC Rose Memorial	2020-2024 AAA
309	4:15.62	Brady Miller		17	400 FR LCM	KY	Kentucky Aquatics	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
310	4:15.63	Hunter Carroll		17	400 FR LCM	SE	Birmingham Swim League	2023 SE Southeastern Long Course Championships	2020-2024 AAA
311	4:15.67	Tyler Wilmore		17	400 FR LCM	MA	Diamond State Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
311	4:15.67	Chase McCluskey		17	400 FR LCM	OHO	Pau Hana Swim Team	2023 OH Central Zone LC East Sectional	2020-2024 AAA
313	4:15.72	Sam Calder		17	400 FR LCM	VA	Stingrays Swim Team	2023 VA NOVA LC Winter Invitational	2020-2024 AAA
314	4:15.74	Jeremy Coe		17	400 FR LCM	PC	Burlingame Aquatic Club	2023 Futures - Sacramento, CA	2020-2024 AAA
315	4:15.79	Blake Francois		17	400 FR LCM	MV	Empire KC Swim Club	2023 MV CSC Region VIII Sectional Championships	2020-2024 AAA
316	4:15.88	Aiden Hall		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Winter Invitational	2020-2024 AAA
317	4:15.92	Owen Von Weihe		17	400 FR LCM	NC	Marlins Of Raleigh	2023 NC ESSZ Senior Sectionals	2020-2024 AAA
318	4:15.94	Jared Rabadam		17	400 FR LCM	OHO	Upper Arlington Swim Club	2023 OH Central Zone LC East Sectional	2020-2024 AAA
319	4:15.96	Jesse Abramson		17	400 FR LCM	MR	New York Sharks Aquatics	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
320	4:15.98	Daniel Gonzalez Jimenez	Yes	17	400 FR LCM	FG	Azura Florida Aquatics	2023 FG LCM Senior Championships	2020-2024 AAA
320	4:15.98	Connor Peck		17	400 FR LCM	NC	North Carolina Aquatic Club	2023 SC SCSC June Invitational	2020-2024 AAA
322	4:15.99	Nick Moylan		17	400 FR LCM	GU	Magnolia Aquatic Club	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
323	4:16.00	Will De La Garza		17	400 FR LCM	UT	Olympus Aquatics	2023 UT Utah LC Senior Championships	2020-2024 AAA
324	4:16.01	River Paulk		17	400 FR LCM	NT	Lakeside Aquatic Club	2023 NT MAC Lone Star Championship of the Universe	2020-2024 AAA
325	4:16.03	Henry Campbell		17	400 FR LCM	NE	Crimson Aquatics	2023 FL ISCA International Senior Cup	2020-2024 AAA
326	4:16.04	Liam Sheeran		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 IN NCSA Summer Swimming Championships	2020-2024 AAA
327	4:16.07	Max Peterson		17	400 FR LCM	NJ	Peddie Aquatic Association	2023 TYR Pro Swim Series Mission Viejo	2020-2024 AAA
328	4:16.08	Ben Gallegos		17	400 FR LCM	CA	Mission Viejo Nadadores	2023 CA SCS/RMDA June Age Group Invite	2020-2024 AAA
329	4:16.15	Will Guichard		17	400 FR LCM	GA	SwimAtlanta	2023 GA Long Course Senior State	2020-2024 AAA
330	4:16.24	Carson Hamblin		17	400 FR LCM	AZ	Swim Neptune	2023 AZ Long Course Senior State Championships	2020-2024 AAA
331	4:16.26	Ryan Morris		17	400 FR LCM	MR	Condors Swim Club	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
332	4:16.34	James Kershaw		17	400 FR LCM	CO	Flatiron Athletic Club	2023 CO Zone 2 - VMAC	2020-2024 AAA
333	4:16.35	Ryan Strudgeon		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AAA
333	4:16.35	Noah Tsukuda		17	400 FR LCM	CA	San Dimas Aquatics	2023 CA CA-NV Summer Sectionals	2020-2024 AAA
335	4:16.36	Bryce Menchhofer		17	400 FR LCM	OHO	Blue Ash YMCA Swim Team	2023 OH CLPR Arctic Splash Meet	2020-2024 AAA
336	4:16.41	Matthew Tilghman		17	400 FR LCM	MD	Naval Academy Aquatic Club	2023 FL ISCA International Senior Cup	2020-2024 AAA
337	4:16.48	Everett Cox		17	400 FR LCM	GU	Dads Club Swim Team	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
337	4:16.48	Simon Stryszak		17	400 FR LCM	NJ	Unattached	2023 NI Eastern Zone Senior Championships	2020-2024 AAA
339	4:16.55	Tyler Houpt		17	400 FR LCM	OHO	Mason Manta Rays	2023 OH Tim Myers Memorial LC Senior Champ	2020-2024 AAA
339	4:16.55	Dante Dentino		17	400 FR LCM	NJ	YMCA of Greater Monmouth County	2023 NJ EEX JSM Summer Sizzle XXXI	2020-2024 AAA
341	4:16.58	Angus Macdonald		17	400 FR LCM	MI	Birmingham 'Y' Blue Dolphins	2023 MI OLY Swimming Summer Classic	2020-2024 AAA
342	4:16.63	Miguel Figueroa		17	400 FR LCM	LE	Great Waves Aquatics	2023 OH Central Zone LC East Sectional	2020-2024 AAA
343	4:16.67	Luka Herceg		17	400 FR LCM	ST	Nitro Swimming	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AAA
344	4:16.71	Abram Mueller		17	400 FR LCM	WI	Badger Aquatics Club	2023 WI BAC JACK PETTINGER INVITE	2020-2024 AAA
345	4:16.74	William Jones		17	400 FR LCM	CO	Aspen Swim Club	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
346	4:16.76	Bennett Harris		17	400 FR LCM	NC	YMCA of the Triangle Area Swim Team	2023 FL Last Splash Invitational	2020-2024 AAA
346	4:16.76	Logan Robinson		17	400 FR LCM	SE	Greater Pensacola Aquatic Club	2023 SE GPAC Summer Finale	2020-2024 AAA
348	4:16.81	Hudson Schuricht		17	400 FR LCM	AZ	Scottsdale Aquatic Club	2023 OR THSC SUMMER CLASSIC	2020-2024 AAA
349	4:16.84	Alexander Xia		17	400 FR LCM	NJ	Scarlet Aquatics	2023 NJ SCAR TYR LC Winter Invite	2020-2024 AAA
350	4:16.85	Jackson Shuman		17	400 FR LCM	KY	Lakeside Swim Team	2023 WV 23023 Summer Senior Showdown	2020-2024 AAA
351	4:16.86	Ryan Lipnick		17	400 FR LCM	IL	Academy Bullets Swim Club	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
352	4:16.88	Quinn Sweeney		17	400 FR LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2020-2024 AAA
353	4:16.90	Jack McLellan		17	400 FR LCM	GA	Dynamo Swim Club	2023 GA Bulldog Summer Invite	2020-2024 AAA
354	4:16.93	Oscar Cruz		17	400 FR LCM	CA	Irvine Novaquatics	2023 CA Speedo Grand Challenge	2020-2024 AAA
355	4:16.94	Luke Kirincich		17	400 FR LCM	PC	Palo Alto Stanford Aquatics	2023 PC Long Course Far Western Championships	2020-2024 AAA
356	4:16.96	Troy Lee		17	400 FR LCM	CA	Irvine Novaquatics	2023 CA Los Angeles Invite	2020-2024 AAA
357	4:16.98	Jordan Grab		17	400 FR LCM	MD	Monocacy Aquatic Club	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2020-2024 AAA
358	4:17.00	Colin Barakey		17	400 FR LCM	VA	Old Dominion Aquatic Club	2023 VA LC Senior Champs	2020-2024 AAA
359	4:17.01	Scott Szyper		17	400 FR LCM	SN	Wolverine Aquatics	2023 SN CA/NV Speedo Sectionals - Roseville	2020-2024 AAA
359	4:17.01	Gus Hann		17	400 FR LCM	NJ	Lakeland Hills YMCA	2023 NC YMCA Long Course Nationals	2020-2024 AAA
361	4:17.03	Reid Krebs		17	400 FR LCM	SI	Rancho San Dieguito	2023 CA CA-NV Summer Sectionals	2020-2024 AAA
362	4:17.04	Warner Russ		17	400 FR LCM	MS	Mississippi Makos Swim Team	2023 MS Long Course State Championship	2020-2024 AAA
362	4:17.04	Ben Chehebar		17	400 FR LCM	LA	swimPAC	2023 LA Louisiana Senior Long Course State Championship	2020-2024 AAA
364	4:17.06	Patrick Grant		17	400 FR LCM	CA	Canyons Aquatic Club	2023 Futures - Sacramento, CA	2020-2024 AAA
365	4:17.07	Dylan Dewitt		17	400 FR LCM	MA	Egg Harbor Twp Seahawks	2023 MA Long Course Senior Championships	2020-2024 AAA
366	4:17.13	Thomas Farney		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Senior Classic	2020-2024 AAA
367	4:17.24	Henry Cannon		17	400 FR LCM	OR	Multnomah Athletic Club	2023 OR OREGON SWIMMING, INC. OSI Arena 11&O LC CHAMPIONSHIPS	2020-2024 AAA
368	4:17.29	Eli Springvloed		17	400 FR LCM	OZ	Saluki Swim Club	2023 OZ Ozark Long Course Championships	2020-2024 AAA
369	4:17.30	Graham Evans		17	400 FR LCM	FL	Episcopal AmberJax	2023 FL Summer Senior Championships	2020-2024 AAA
370	4:17.37	Alex Brann		17	400 FR LCM	SE	Baylor Swim Club	2023 SE Southeastern Long Course Championships	2020-2024 AAA
371	4:17.48	Jack Mattison-Gulotta		17	400 FR LCM	NE	Bluefish Swim Club	2023 NE BGSC New England Senior Championship	2020-2024 AAA
371	4:17.48	Finn Franks		17	400 FR LCM	MR	Empire Swimming	2023 Futures Championships - Richmond, VA - CAP REACHED	2020-2024 AAA
373	4:17.57	Lucas Haynes		17	400 FR LCM	NE	Kingfish Swimming	2023 FL Last Splash Invitational	2020-2024 AAA
373	4:17.57	Evan Preissler		17	400 FR LCM	OHO	Mason Manta Rays	2023 FL ISCA Summer Senior Blast	2020-2024 AAA
373	4:17.57	Theo Holtzman		17	400 FR LCM	PC	Orinda Aquatics	2023 PC Long Course Far Western Championships	2020-2024 AAA
376	4:17.61	Eli Spivak		17	400 FR LCM	IL	RISE Aquatic Club	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
377	4:17.62	Evan Graham		17	400 FR LCM	MD	Annapolis Swim Club	2023 MD NBAC SPRING LONG COURSE MEET	2020-2024 AAA
377	4:17.62	Ben Stevens		17	400 FR LCM	IL	St Charles Swim Team	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
379	4:17.66	Aaron Martin		17	400 FR LCM	AZ	Swim Neptune	2023 AZ Long Course Senior State Championships	2020-2024 AAA
379	4:17.66	Oliver Engel		17	400 FR LCM	MR	BGC-N. Westchester Marlins	2023 NJ EEX JSM Summer Sizzle XXXI	2020-2024 AAA
381	4:17.68	Nick Andrews		17	400 FR LCM	NE	Rhode Island Aquatic Club	2023 FL ISCA International Senior Cup	2020-2024 AAA
382	4:17.72	Nathaniel Taft		17	400 FR LCM	CT	Weston Swimming Inc.	2023 CT LC Senior Championships	2020-2024 AAA
383	4:17.78	Adrian Coray		17	400 FR LCM	PV	Mason Makos Swim Team	2023 PV LC Open Championships	2020-2024 AAA
