Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
196	57.78	Carson Wolf		18	100 FL LCM	MI	Liquid Lightning	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
199	57.80	Connor Bichsel		18	100 FL LCM	MV	Empire KC Swim Club	2022 MN AQJT Aquajets Summer Invite	2022 Futures (LCM)
200	57.83	Ethan Otten		18	100 FL LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2023 Futures (LCM)
201	57.84	Zack West		18	100 FL LCM	HI	Aulea Swim Club	2022 Futures - Santa Clara	2023 Futures (LCM)
201	57.84	Colby Raffel		18	100 FL LCM	AZ	Phoenix Swim Club	2022 AZ LC Senior State Championship	2023 Futures (LCM)
203	57.85	Leo Kurucz		18	100 FL LCM	MV	Tsunami Swim Team of K.C.	2022 MV EKC Rose Memorial Invitational	2022 Futures (LCM)
203	57.85	Kyle Lewis		18	100 FL LCM	PN	Issaquah Swim Team	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
205	57.86	Wyatt Pena		18	100 FL LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Futures (LCM)
205	57.86	Evan Morales		18	100 FL LCM	CT	Ridgefield Aquatic Club	2022 PR Puerto Rico International Swimming Open	2022 Futures (LCM)
205	57.86	Tyler Knurek		18	100 FL LCM	NJ	Sea Wolfs Swim Team	2022 AM LC Eastern Zone SR Championship	2023 Futures (LCM)
208	57.87	Ross Noble		18	100 FL LCM	NC	YMCA of the Triangle Area Swim Team	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
209	57.90	Gabriel Oliveira		18	100 FL LCM	CA	Lakewood Aquatics	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
210	57.91	Shawn Mohseni		18	100 FL LCM	NT	Mansfield Aquatic Club	2022-NT American Long Course Meet	2023 Futures (LCM)
211	57.92	Chris Richardson		18	100 FL LCM	LA	Unattached	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
211	57.92	Cooper Callahan		18	100 FL LCM	IA	Linn-Mar Swim Team	2022 IA Long Course Championships	2023 Futures (LCM)
211	57.92	Nareg Minassian		18	100 FL LCM	NE	Crimson Aquatics	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
211	57.92	Jackson Kehler		18	100 FL LCM	MN	Riptide	2022 MN USAS Speedo Meet	2023 Futures (LCM)
215	57.93	Seth Lackey		18	100 FL LCM	ST	Streamline Aquatics	2022 ST TXLA Speedo Southern Sectionals	2023 Futures (LCM)
216	57.95	Isaac Beers		18	100 FL LCM	PN	Bainbridge Island Swim Club	2022 PN BC May Flowers	2022 Futures (LCM)
217	57.96	Preston Browne		18	100 FL LCM	GA	Spartan Aquatic Club	2022 GA Bulldog Summer Invite	2022 Futures (LCM)
217	57.96	A.J. Swibold		18	100 FL LCM	MV	Wichita Aqua Shocks	2022 MV Region VIII Speedo Summer Meet	2023 Futures (LCM)
219	57.99	Ethan Manske		18	100 FL LCM	NM	Charger Aquatics	2022 SN Finals - Western Zone Senior Ch	2023 Futures (LCM)
219	57.99	Riley Stewart		18	100 FL LCM	AZ	Flying Fish Arizona Swim Team	2022 AZ FAST Southwest Classic	2022 Futures (LCM)
221	58.01	Ryan Warmbier		18	100 FL LCM	FL	Unattached	2022 FG Southern Zone South Sectional	2022 Futures (LCM)
222	58.02	Tyler Roberton		18	100 FL LCM	FL	Tampa Bay Aquatic Club	2022 Futures - Cary	2023 Futures (LCM)
223	58.03	Will Newlands		18	100 FL LCM	IL	New Trier Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
224	58.04	Deklan Heinzen		18	100 FL LCM	SN	Wolverine Aquatics	2022 PC SCSC Futures West	2023 Futures (LCM)
225	58.05	Andrew Lim		18	100 FL LCM	NJ	Whitewaters Swimming	2022 NJ SCAR LC Junior Olympics	2023 Futures (LCM)
226	58.07	Mason Peck		18	100 FL LCM	OHO	United Swim Association	2022 OH Tim Meyers LC Senior Champs	2023 Futures (LCM)
226	58.07	Andrew Blusiewicz		18	100 FL LCM	NE	Unattached	2022 PV LC Open Championships	2022 Futures (LCM)
228	58.11	Yan Dvoretskiy		18	100 FL LCM	UT	Cottonwood Heights Aquatics	2022 UT LC Champs	2023 Futures (LCM)
229	58.13	Dylan Covington		18	100 FL LCM	CO	Foothills Swim Team	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
230	58.14	Sebastian Rosales Olivas		18	100 FL LCM	GA	Georgia Coastal Aquatic Team	2022 GA LC Senior State Championship	2023 Futures (LCM)
231	58.18	Matt Freund		18	100 FL LCM	NJ	North Jersey Barracudas	2022 LE Futures Championships Geneva	2023 Futures (LCM)
231	58.18	Charles Brown		18	100 FL LCM	MI	Michigan Lakeshore Aquatics	2022 MN USAS Speedo Meet	2022 Futures (LCM)
233	58.22	Jackson Schundler		18	100 FL LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Senior Champs	2023 Futures (LCM)
233	58.22	Oscar Best		18	100 FL LCM	WI	Badger Aquatics Club	2022 WI 13 & O LC State Meet	2023 Futures (LCM)
235	58.23	Michael Long		18	100 FL LCM	WI	Elmbrook Swim Club	2022 IN NAT Indy Spring Cup	2022 Futures (LCM)
236	58.24	Zaccharie Ouzilou		18	100 FL LCM	NJ	X-Cel Swimming	2022 Speedo Junior National Ch	2023 Futures (LCM)
237	58.25	Davis Donicht		18	100 FL LCM	ST	Alamo Area Aquatic Association	2022 ST AAAA NS George Block I	2022 Futures (LCM)
237	58.25	Henry Adamson		18	100 FL LCM	SN	Sierra Marlins Swim Team	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
239	58.26	Leo Luna		18	100 FL LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
239	58.26	Andy Kelly		18	100 FL LCM	IL	NASA Wildcat Aquatics	2022 MN Futures Championships Minnesota	2023 Futures (LCM)
241	58.27	Pharis Musleh		18	100 FL LCM	GU	South Texas Aquatics	2022 GU Futures TT - College Station	2023 Futures (LCM)
241	58.27	Kaan Orhan	Yes	18	100 FL LCM	FL	Bolles School Sharks	2022 FG Piranhas Senior Invitational	2022 Futures (LCM)
243	58.29	Max McClung		18	100 FL LCM	MR	Rivertown Aquatics	2022 FL ISCA Summer Senior Blast	2023 Futures (LCM)
244	58.30	Shane Burns		18	100 FL LCM	ST	Longhorn Aquatics	2022 GU Texas Senior Circuit 3	2023 Futures (LCM)
245	58.32	Jack Hall		18	100 FL LCM	FL	Bolles School Sharks	2022 FL SZ South Sectionals Championships	2022 Futures (LCM)
246	58.35	Vineet Ranade		18	100 FL LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West - Time Trials	2023 Futures (LCM)
247	58.36	Andrew Eliason		18	100 FL LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
247	58.36	Joe Hayburn		18	100 FL LCM	MD	Annapolis Swim Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
247	58.36	Drew Salls		18	100 FL LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2023 Futures (LCM)
250	58.37	Kirill Luka		18	100 FL LCM	FL	Sarasota Sharks	2022 Futures - Cary	2023 Futures (LCM)
251	58.39	Jaden Pospishil		18	100 FL LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 MV Region VIII Speedo Summer Meet	2023 Futures (LCM)
252	58.40	Tommy Palmer		18	100 FL LCM	MW	Lincoln Select Swimming	2022 MW LSS Capital City Class	2020-2024 AAA
252	58.40	Michael Flynn		18	100 FL LCM	IL	FMC Aquatic	2022 MN USAS Speedo Meet	2020-2024 AAA
252	58.40	Hiro McKee		18	100 FL LCM	MN	Hurricanes Swim Team	2022 MN Futures Championships Minnesota	2020-2024 AAA
255	58.41	Dylan Felt		18	100 FL LCM	FG	Swim Fort Lauderdale	2022 FG Senior Championships	2020-2024 AAA
256	58.42	Tj Moderski		18	100 FL LCM	MA	Greater Philadelphia Aquatic Club	2022 MA Swimming Meet	2020-2024 AAA
256	58.42	Ben Huffman		18	100 FL LCM	PV	Occoquan Swimming Inc	2022 VA EZ LC Speedo Super Sectional	2020-2024 AAA
258	58.43	Stevie Balistreri		18	100 FL LCM	GU	Sharks Swim Club	2022 GU FCST Invite	2020-2024 AAA
259	58.44	Andy Zhu		18	100 FL LCM	GA	Gwinnett Aquatics	2022 NC Futures Championships Cary	2020-2024 AAA
260	58.45	Daniel Simoes		18	100 FL LCM	AM	Seneca Valley Swim Club	2022 AM LC Junior Olympics	2020-2024 AAA
261	58.47	Jackson Stallworth		18	100 FL LCM	ST	Unattached	2022 TYR Pro Swim Series - San	2020-2024 AAA
262	58.48	Stephen Conrad		18	100 FL LCM	SE	City of Mobile Swim Association	2022 SE Jimi Flowers Spring Sp	2020-2024 AAA
262	58.48	Sam Goncharuk		18	100 FL LCM	MR	Unattached	2022 NJ SCAR Memorial Day	2020-2024 AAA
262	58.48	Jordan Christensen		18	100 FL LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2020-2024 AAA
262	58.48	Phil Bianco		18	100 FL LCM	AD	Adirondack Bluefins	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
266	58.49	Holden Sanders		18	100 FL LCM	SE	Crimson Tide Aquatics	2022 WV Southern Zone Senior Champs	2020-2024 AAA
266	58.49	Kevin Brumfield		18	100 FL LCM	AR	Razorback Aquatic Club Aquahawgs	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
268	58.50	Ian Steffen		18	100 FL LCM	IA	Linn-Mar Swim Team	2022 IA Long Course Championships	2020-2024 AAA
268	58.50	Will McCabe		18	100 FL LCM	MV	Wichita Aqua Shocks	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
270	58.51	Tyler Downing		18	100 FL LCM	MD	Naval Academy Aquatic Club	2022 MD NBAC Mid-Summer Classic	2020-2024 AAA
271	58.53	Steven Tran		18	100 FL LCM	PC	Palo Alto Stanford Aquatics	2022 CC Arena Grand Challenge	2020-2024 AAA
271	58.53	Ethan Maloney		18	100 FL LCM	FL	Bolles School Sharks	2022 FL BSS May Senior Meet	2020-2024 AAA
273	58.54	Nicolas Welle		18	100 FL LCM	MN	Alexandria Swim Club	2022 MN Futures Championships Minnesota	2020-2024 AAA
274	58.55	Derek Young		18	100 FL LCM	PN	Cascade Swim Club	2022 Speedo Junior National Ch	2020-2024 AAA
275	58.57	Sam Bork		18	100 FL LCM	WI	Mid Wisconsin Wave Makers	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
276	58.58	William Tennison		18	100 FL LCM	GU	Swim Streamline at Northampton	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
277	58.60	Matthew McLean		18	100 FL LCM	FL	Blue Wave Swimming	2022 NC SFAC AAU Junior Olympics	2020-2024 AAA
277	58.60	Mason Young		18	100 FL LCM	IN	South Bend Swim Club	2022 IN Spring Speedo Sectionals	2020-2024 AAA
277	58.60	Eugene Jiang		18	100 FL LCM	LA	Crawfish Aquatics	2022 LA Senior LC State Championships	2020-2024 AAA
277	58.60	Rhett Moore		18	100 FL LCM	SC	Carolina Aquatics	2022 SC LSC Senior State Champs	2020-2024 AAA
277	58.60	Lucius Brown		18	100 FL LCM	SI	Coronado Swim Association Team Elite	2022 Futures - Santa Clara	2020-2024 AAA
282	58.61	Christian Lee		18	100 FL LCM	NC	Marlins Of Raleigh	2022 NC Futures Championships Cary	2020-2024 AAA
283	58.65	Dominic Chtaini	Yes	18	100 FL LCM	PC	Alto Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
284	58.66	William Siebrandt		18	100 FL LCM	AZ	Pitchfork Aquatics	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
285	58.67	Colton McGrady		18	100 FL LCM	GA	Spartan Aquatic Club	2022 GA Speedo Atlanta Classic	2020-2024 AAA
286	58.68	Jason Brooks		18	100 FL LCM	NC	Greensboro Community YMCA	2022 FL RAFC Last Splash Invitational	2020-2024 AAA
286	58.68	Anthony Moskalenko		18	100 FL LCM	CA	CCAT Swimming	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AAA
288	58.69	Alex Sirkowa		18	100 FL LCM	MR	Empire Swimming	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
288	58.69	Sam Lindley		18	100 FL LCM	PC	Reno Aquatic Club	2022 PC SCSC Futures West	2020-2024 AAA
290	58.72	Kirk Brotherton		18	100 FL LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2020-2024 AAA
290	58.72	Massimo Reyna		18	100 FL LCM	CA	Rose Bowl Aquatics	2022 PC SCSC Futures West	2020-2024 AAA
290	58.72	Alex Smedley		18	100 FL LCM	CA	Golden West Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
293	58.73	Evan Deedy		18	100 FL LCM	MV	Empire KC Swim Club	2022 TT Speedo Junior National Ch	2020-2024 AAA
294	58.75	Max McAlister		18	100 FL LCM	OHO	Westerville Aquatic Club	2022 IN Spring Speedo Sectionals	2020-2024 AAA
295	58.76	Thomas Denton		18	100 FL LCM	NE	Green Mountain Aquatics	2022 NE BGSC LCM Seniors	2020-2024 AAA
295	58.76	Jason Hinson		18	100 FL LCM	GA	SwimAtlanta	2022 GA LC Senior State Championship	2020-2024 AAA
297	58.77	Robert Shively		18	100 FL LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
297	58.77	Blaise Swartwood		18	100 FL LCM	HI	Kamehameha Swim Club	2022 HI Age Group LCM Championship	2020-2024 AAA
297	58.77	Matt Pietsch		18	100 FL LCM	WY	Capital City Athletics	2022 SN Finals - Western Zone Senior Ch	2020-2024 AAA
300	58.78	Ryan Jee		18	100 FL LCM	CT	Greenwich YWCA Dolphins Swm Tm	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
301	58.79	Ethan Van De Water		18	100 FL LCM	NE	SOLO Aquatics	2022 WI Central Zone Section 1	2020-2024 AAA
302	58.80	Ethan Lau		18	100 FL LCM	NJ	Whitewaters Swimming	2022 AM LC Eastern Zone SR Championship	2020-2024 AAA
303	58.82	Benjamin Clarkston		18	100 FL LCM	IN	Center Grove Aquatic Club	2022 IN Senior LCM Championships	2020-2024 AAA
303	58.82	Jack Donovan		18	100 FL LCM	IN	Zionsville Swim Club	2022 IN CSC Spring Fling	2020-2024 AAA
305	58.83	Jack Simon		18	100 FL LCM	NC	North Carolina Aquatic Club	2022 NC NCAC LCM Tar Heel States	2020-2024 AAA
305	58.83	Jackson McDonald		18	100 FL LCM	NC	SwimMAC Carolina	2022 IN Spring Speedo Sectionals	2020-2024 AAA
305	58.83	Timothy Mai		18	100 FL LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2020-2024 AAA
305	58.83	Brendan Hanlon		18	100 FL LCM	MD	Fox Swim Club	2022 MD LSC LC Championships	2020-2024 AAA
309	58.84	William Froass		18	100 FL LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2020-2024 AAA
310	58.85	Colby Hughes		18	100 FL LCM	SI	South Bay Aquatics	2022 SI SOL ALL AGES BB MIN	2020-2024 AAA
311	58.86	Coby Berkeley		18	100 FL LCM	NC	Mecklenburg Swim Association	2022 Futures - Cary	2020-2024 AAA
311	58.86	Chase Fyffe		18	100 FL LCM	OHO	Springfield Family YMCA	2022 OH AP SWOYSL LC Championship	2020-2024 AAA
313	58.88	Dallas Fisher		18	100 FL LCM	MI	Club Wolverine	2022 MI Eric Namesnik Memorial Open	2020-2024 AAA
314	58.89	R.J. Brumit		18	100 FL LCM	SE	Barracuda Swim Club of Northeast Tennessee	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
314	58.89	Tristan Clanton		18	100 FL LCM	AR	Berzerker Swimming	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
316	58.91	Sean Rho Jr		18	100 FL LCM	CA	Rose Bowl Aquatics	2022 PC SCSC Futures West - Time Trials	2020-2024 AAA
317	58.92	Austin De La O		18	100 FL LCM	CA	SOCAL Aquatics Association	2022 CA SCS/RMDA June Age Group	2020-2024 AAA
317	58.92	Colby Hatton		18	100 FL LCM	CC	Clovis Swim Club	2022 Futures - Santa Clara	2020-2024 AAA
319	58.93	Andrew Farney		18	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA LC Winter Invitational	2020-2024 AAA
320	58.94	Caleb Ozenne		18	100 FL LCM	GU	Eagle Swimming Association	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
320	58.94	Jack Mezzogori		18	100 FL LCM	SC	Team Greenville	2022 SC LSC Senior State Champs	2020-2024 AAA
322	58.95	Hirad Sharifian		18	100 FL LCM	NJ	Fanwood-Scotch Plains YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AAA
322	58.95	Kyle Ponsler		18	100 FL LCM	IN	Fishers Area Swimming Tigers	2022 IN FAST Summer Jam Invitational	2020-2024 AAA
324	58.96	Pep Arnwine		18	100 FL LCM	SE	Tennessee Aquatics	2022 SE Tennessee LC Invitational	2020-2024 AAA
324	58.96	Dylan Ling		18	100 FL LCM	PN	Bellevue Club Swim Team	2022 PC SCSC Futures West	2020-2024 AAA
326	58.97	Liam Redman		18	100 FL LCM	PV	The Fish	2022 PV LC Open Championships	2020-2024 AAA
327	58.98	Noah Daniels		18	100 FL LCM	GA	Spartan Aquatic Club	2022 NC Futures Championships Cary	2020-2024 AAA
328	59.01	Hudson Lowery		18	100 FL LCM	SE	Excel Aquatics	2022 SE Spring Splash	2020-2024 AAA
328	59.01	Brandon Miller		18	100 FL LCM	NC	North Carolina Aquatic Club	2022 NC GCY Sprint and Distance	2020-2024 AAA
330	59.02	Cameron McCrary		18	100 FL LCM	OZ	CSP Tideriders	2022 IN NCSA Summer Swimming Championships2	2020-2024 AAA
331	59.03	Ian McClelland		18	100 FL LCM	ST	High Performance Aquatic Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
331	59.03	Toby Prince		18	100 FL LCM	GU	Spring Swim Team	2022 Futures Championships - C	2020-2024 AAA
333	59.04	Aiden Carstensen		18	100 FL LCM	IA	Iowa Flyers Swim Club	2022 IA David Armbruster Open	2020-2024 AAA
334	59.05	Joseph Tonna		18	100 FL LCM	MR	Team Suffolk	2022 IN NCSA Summer Swimming Championship	2020-2024 AAA
335	59.06	Braden Beagle		18	100 FL LCM	CA	Rose Bowl Aquatics	2022 CA SCS/BUEN June Age Group	2020-2024 AAA
336	59.09	Liam Lynk		18	100 FL LCM	NJ	Lakeland Hills YMCA	2022 NC AP LC YMCA Nationals	2020-2024 AAA
337	59.10	Kyle Korvick		18	100 FL LCM	FG	Gulliver Swim Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
338	59.11	Logan McDonald		18	100 FL LCM	NC	YMCA of Northwest North Carolina Riptyde	2022 FL RAFC Last Splash Invitational	2020-2024 AAA
338	59.11	Owen Putnam		18	100 FL LCM	GU	Cypress Fairbanks Swim Club	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
340	59.12	Nathan Phillips		18	100 FL LCM	MA	Unattached	2022 Futures - Geneva	2020-2024 AAA
341	59.13	Carter Galbreath		18	100 FL LCM	SE	Ensworth Aquatics	2022 SE Richard Quick Invitational	2020-2024 AAA
341	59.13	Bryce Lloyd		18	100 FL LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Mid-Summer Classic	2020-2024 AAA
343	59.14	Tiesyn Harris		18	100 FL LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
343	59.14	Matvey Ivanov		18	100 FL LCM	NE	Gator Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
345	59.16	Sam Peterson		18	100 FL LCM	MV	Kansas City Blazers	2022 MV Region VIII Speedo Summer Meet	2020-2024 AAA
345	59.16	Michael Robertson		18	100 FL LCM	ST	Alamo Area Aquatic Association	2022 ST TXLA Speedo Southern Sectionals	2020-2024 AAA
347	59.17	James Saw		18	100 FL LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
348	59.18	Andrew Kidchob		18	100 FL LCM	NJ	Eagle Aquatic CLub	2022 Futures - Geneva	2020-2024 AAA
349	59.22	Daniel Coughlin		18	100 FL LCM	PV	Machine Aquatics	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
350	59.23	Michael Rine		18	100 FL LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2020-2024 AAA
350	59.23	Wyatt Blair		18	100 FL LCM	NT	Lakeside Aquatic Club	2022-NT LAC Spring Intrasquad Meet	2020-2024 AAA
352	59.24	Jackson Flower		18	100 FL LCM	NC	East Carolina Aquatics	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
352	59.24	Andrew Lin		18	100 FL LCM	IL	Champaign Cnty YMCA	2022 ILOP HEAT Illinois Open	2020-2024 AAA
352	59.24	Spencer Freeman		18	100 FL LCM	NC	Mecklenburg Swim Association	2022 NC Futures Championships Cary	2020-2024 AAA
352	59.24	Henry Rosenhagen		18	100 FL LCM	MN	Aquajets Swim Team	2022 MN MNSI Senior State	2020-2024 AAA
356	59.25	Eli Houseman		18	100 FL LCM	IA	Ames Cyclone Aquatics Club	2022 MN Futures Championships Minnesota	2020-2024 AAA
357	59.26	Owen McDonald		18	100 FL LCM	CA	SOCAL Aquatics Association	2022 CA SCS/RMDA June Age Group	2020-2024 AAA
358	59.29	Stamatis Paleocrassas		18	100 FL LCM	NC	YMCA of the Triangle Area Swim Team	2022 NC SwimMAC Martha McKee Meet	2020-2024 AAA
358	59.29	Bentley Huff		18	100 FL LCM	GA	Tidal Wave Swimming	2022 GA LC Senior State Championship	2020-2024 AAA
358	59.29	Alex Georgiev		18	100 FL LCM	PN	West Coast Aquatics	2022 PN SSCD Dick LaFave Class	2020-2024 AAA
358	59.29	Gabe Porter		18	100 FL LCM	OZ	Parkway Swim Club	2022 OZ Long Course Champs	2020-2024 AAA
358	59.29	Thor Dyke		18	100 FL LCM	NC	TAC Titans	2022 NC ESSZ Summer Sectionals	2020-2024 AAA
363	59.30	Tyler Ahten		18	100 FL LCM	OR	Team Eugene Aquatics-YMCA	2022 OR Arena 11&O LC Championship	2020-2024 AA
363	59.30	Wisthon Rendon	Yes	18	100 FL LCM	FG	South Florida Aquatic Club	2022 Futures - Cary	2020-2024 AA
365	59.31	Tyler Schultze		18	100 FL LCM	MN	Edina Swim Club	2022 MN USAS Speedo Meet	2020-2024 AA
366	59.35	Jack Johnson		18	100 FL LCM	KY	Kentucky Aquatics	2022 KY 13&Over LCM State Championships	2020-2024 AA
366	59.35	Eric Konviser		18	100 FL LCM	MR	Freedom Aquatics	2022 MR TYR Senior LC Championships	2020-2024 AA
366	59.35	Venden Berge		18	100 FL LCM	WI	Badger Aquatics Club	2022 WI 13 & O LC State Meet	2020-2024 AA
366	59.35	Sam Kohm		18	100 FL LCM	NC	TAC Titans	2022 NC ESSZ Summer Sectionals	2020-2024 AA
366	59.35	Dylan Mes		18	100 FL LCM	SI	Rancho San Dieguito	2022 SI SPLASH AND DASH	2020-2024 AA
371	59.36	Ryan Weaver		18	100 FL LCM	NC	Carolina Aquatic Team	2022 IN NCSA Summer Swimming Championships2	2020-2024 AA
371	59.36	Sam Reiger		18	100 FL LCM	NC	Unattached	2022 SC RAYS 4TH ANNUAL LYNN W	2020-2024 AA
371	59.36	Randy Keener		18	100 FL LCM	WV	Mountain State Storm	2022 LE Futures Championships Geneva	2020-2024 AA
374	59.37	Felipe Costa	Yes	18	100 FL LCM	FL	Unattached	2022 FG Southern Zone South Sectional	2020-2024 AA
374	59.37	Javier Pena Reyes		18	100 FL LCM	GU	The Woodlands Swim Team	2022 GU Texas Senior Circuit 3	2020-2024 AA
374	59.37	Carson Nixon		18	100 FL LCM	NC	New Wave Swim Team	2022 FL RAFC Last Splash Invitational	2020-2024 AA
377	59.38	Thomas Neil		18	100 FL LCM	MW	Lincoln Select Swimming	2022 MV Region VIII Speedo Summer Meet	2020-2024 AA
378	59.39	Vaughn Raimo		18	100 FL LCM	ND	Northern Lights Swimming Association	2022 ND LC Championship	2020-2024 AA
379	59.41	Mauricio Posadas		18	100 FL LCM	ST	Nitro Swimming	2022 Futures Championships - C	2020-2024 AA
380	59.42	Luke Fleming		18	100 FL LCM	CA	Fusion Aquatics	2022 CA RAA Summer JO's	2020-2024 AA
380	59.42	Kieron Bezuidenhout	Yes	18	100 FL LCM	MI	Spartan Aquatic Club	2022 MI Eric Namesnik Memorial Open	2020-2024 AA
382	59.43	Christopher Smith		18	100 FL LCM	NE	Crimson Aquatics	2022 NE BGSC LCM Seniors	2020-2024 AA
383	59.44	Nikita Zuev		18	100 FL LCM	CT	Cheshire Y Sea Dog Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AA
384	59.46	Nate Flesner		18	100 FL LCM	PC	SUNN Swimming	2022 SN Finals - Western Zone Senior Ch	2020-2024 AA
384	59.46	Zach Stump		18	100 FL LCM	OHO	Westerville Aquatic Club	2022 IN NAT Indy Spring Cup	2020-2024 AA
386	59.48	Kai Van Westering	Yes	18	100 FL LCM	CA	Unattached	2022 CA SCS/TST Feb Senior	2020-2024 AA
386	59.48	Sky Murphy		18	100 FL LCM	GA	Dynamo Swim Club	2022 Futures - Cary	2020-2024 AA
386	59.48	Greg Benson		18	100 FL LCM	IL	Maverick Swim Club	2022 IL LCM Senior Championships	2020-2024 AA
389	59.49	Ben Cho		18	100 FL LCM	CA	SOCAL Aquatics Association	2022 CA Los Angeles Invitational	2020-2024 AA
389	59.49	Chris Forsey		18	100 FL LCM	NC	Evolution Aquatics	2022 FL ISCA Summer Senior Blast	2020-2024 AA
389	59.49	Alex Boutin	Yes	18	100 FL LCM	NT	Metroplex Aquatics	2022-NT Bill Nixon Memorial Meet	2020-2024 AA
389	59.49	Nolan Lacjak		18	100 FL LCM	NC	Mecklenburg Swim Association	2022 NC LC SR CHAMPS	2020-2024 AA
393	59.50	Will Dietz		18	100 FL LCM	LE	Lake Erie Silver Dolphins	2022 IN Spring Speedo Sectionals	2020-2024 AA
393	59.50	Noah Laird		18	100 FL LCM	PN	Seattle Metropolitan Aquatic Club	2022 PN SMAC Summer Classic	2020-2024 AA
395	59.52	Danila Erzakov		18	100 FL LCM	GU	Cypress Fairbanks Swim Club	2022 GU CFSC LC Open	2020-2024 AA
395	59.52	Bryan Wong		18	100 FL LCM	CC	Tule Nation Tritons	2022 CA CA-NV Speedo Sectionals at CANY	2020-2024 AA
397	59.54	Ian Hewett		18	100 FL LCM	NI	STAR Swimming	2022 NI LSC Long Course Championships	2020-2024 AA
398	59.55	Camilo Vargas		18	100 FL LCM	ST	Unattached	2022 ST AAAA NS George Block I	2020-2024 AA
398	59.55	Dyson Lewis		18	100 FL LCM	CA	Fontana Aquatics Club	2022 Futures - Santa Clara	2020-2024 AA
400	59.56	Cole Brooks		18	100 FL LCM	NE	Phoenix Swimming	2022 NE BGSC LCM Seniors TT	2020-2024 AA
401	59.58	Getchell Gibbons		18	100 FL LCM	NE	Karishim Swim Club	2022 VA EZ LC Speedo Super Sectional	2020-2024 AA
402	59.59	Lorenzo Martinelli		18	100 FL LCM	KY	Lakeside Swim Team	2022 NC ESSZ Summer Sectionals	2020-2024 AA
403	59.60	Brian Hixson		18	100 FL LCM	NE	Sailfish Swim Team	2022 NC SFAC AAU Junior Olympics	2020-2024 AA
403	59.60	Henry Haupt		18	100 FL LCM	MA	Episcopal Academy Aquatic Club	2022 MA Swimming Meet	2020-2024 AA
405	59.61	Logan Arnold		18	100 FL LCM	GU	Katy Aquatic Team For Youth	2022 Futures - College Station	2020-2024 AA
